Make,Model,Engine Size(L),Cylinders,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Vehicle Class_COMPACT,Vehicle Class_FULL-SIZE,Vehicle Class_MID-SIZE,Vehicle Class_MINICOMPACT,Vehicle Class_MINIVAN,Vehicle Class_PICKUP TRUCK - SMALL,Vehicle Class_PICKUP TRUCK - STANDARD,Vehicle Class_SPECIAL PURPOSE VEHICLE,Vehicle Class_STATION WAGON - MID-SIZE,Vehicle Class_STATION WAGON - SMALL,Vehicle Class_SUBCOMPACT,Vehicle Class_SUV - SMALL,Vehicle Class_SUV - STANDARD,Vehicle Class_TWO-SEATER,Vehicle Class_VAN - CARGO,Vehicle Class_VAN - PASSENGER,Transmission_A10,Transmission_A4,Transmission_A5,Transmission_A6,Transmission_A7,Transmission_A8,Transmission_A9,Transmission_AM5,Transmission_AM6,Transmission_AM7,Transmission_AM8,Transmission_AM9,Transmission_AS10,Transmission_AS4,Transmission_AS5,Transmission_AS6,Transmission_AS7,Transmission_AS8,Transmission_AS9,Transmission_AV,Transmission_AV10,Transmission_AV6,Transmission_AV7,Transmission_AV8,Transmission_M5,Transmission_M6,Transmission_M7,Fuel Type_D,Fuel Type_E,Fuel Type_N,Fuel Type_X,Fuel Type_Z,EngineSize_Cylinders,CO2 Emissions Category
BMW,328i,-0.851086201165638,-0.8769341163215539,10.0,6.5,-0.8884273241754804,34,-0.9809742528697911,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Low
BMW,328i,-0.851086201165638,-0.8769341163215539,10.4,6.7,-0.7866164862477127,32,-0.8629019495644508,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,8.0,Low
BMW,328i xDRIVE,-0.851086201165638,-0.8769341163215539,10.6,7.2,-0.6508687023440217,31,-0.7110947024575844,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Medium
BMW,328i xDRIVE GRAN TURISMO,-0.851086201165638,-0.8769341163215539,10.6,7.2,-0.6508687023440217,31,-0.7110947024575844,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Medium
BMW,328i xDRIVE TOURING,-0.851086201165638,-0.8769341163215539,10.6,7.2,-0.6508687023440217,31,-0.7110947024575844,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Medium
BMW,335i,-0.11853519538053964,0.20642873888631294,11.4,7.3,-0.4811839724644082,29,-0.5086850396484295,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.0,Medium
BMW,335i,-0.11853519538053964,0.20642873888631294,11.8,7.9,-0.34543618856071723,28,-0.35687779254156327,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,18.0,Medium
BMW,335i xDRIVE,-0.11853519538053964,0.20642873888631294,11.7,7.8,-0.3793731345366398,29,-0.3906127363430891,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.0,Medium
BMW,335i xDRIVE,-0.11853519538053964,0.20642873888631294,11.9,8.3,-0.24362535063294882,27,-0.23880548923622283,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,18.0,Medium
BMW,335i xDRIVE GRAN TURISMO,-0.11853519538053964,0.20642873888631294,11.9,8.0,-0.3114992425847946,28,-0.3231428487400374,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.0,Medium
BMW,428i COUPE,-0.851086201165638,-0.8769341163215539,10.0,6.5,-0.8884273241754804,34,-0.9809742528697911,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Low
BMW,428i COUPE,-0.851086201165638,-0.8769341163215539,10.4,6.7,-0.7866164862477127,32,-0.8629019495644508,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,8.0,Low
BMW,428i xDRIVE COUPE,-0.851086201165638,-0.8769341163215539,10.6,7.2,-0.6508687023440217,31,-0.7110947024575844,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Medium
BMW,435i COUPE,-0.11853519538053964,0.20642873888631294,11.4,7.3,-0.4811839724644082,29,-0.5086850396484295,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.0,Medium
BMW,435i COUPE,-0.11853519538053964,0.20642873888631294,11.8,7.9,-0.34543618856071723,28,-0.35687779254156327,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,18.0,Medium
BMW,435i xDRIVE COUPE,-0.11853519538053964,0.20642873888631294,11.7,7.8,-0.3793731345366398,29,-0.3906127363430891,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.0,Medium
BMW,435i xDRIVE COUPE,-0.11853519538053964,0.20642873888631294,11.9,8.3,-0.24362535063294882,27,-0.23880548923622283,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,18.0,Medium
BMW,528i,-0.851086201165638,-0.8769341163215539,10.2,7.0,-0.7526795402717895,32,-0.8291670057629249,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Medium
BMW,528i xDRIVE,-0.851086201165638,-0.8769341163215539,10.6,7.2,-0.6508687023440217,31,-0.7110947024575844,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Medium
BMW,535d xDRIVE,-0.11853519538053964,0.20642873888631294,9.2,6.4,-1.0581120540550941,36,-0.6436248148545328,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,18.0,Medium
BMW,535i xDRIVE,-0.11853519538053964,0.20642873888631294,11.9,8.0,-0.3114992425847946,28,-0.3231428487400374,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.0,Medium
BMW,535i xDRIVE GRAN TURISMO,-0.11853519538053964,0.20642873888631294,12.5,8.6,-0.10787756672925845,26,-0.0869982421293566,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.0,Medium
BMW,550i xDRIVE,0.9070362127185984,1.2897915940941798,14.4,9.6,0.4011766229095822,23,0.5033632743973454,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,35.2,Medium
BMW,550i xDRIVE GRAN TURISMO,0.9070362127185984,1.2897915940941798,15.0,9.8,0.5708613527891958,22,0.6889054653057375,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,35.2,Medium
BMW,640i xDRIVE GRAN COUPE,-0.11853519538053964,0.20642873888631294,11.9,8.0,-0.3114992425847946,28,-0.3231428487400374,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.0,Medium
BMW,650i xDRIVE CABRIOLET,0.9070362127185984,1.2897915940941798,15.0,9.8,0.5708613527891958,22,0.6889054653057375,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,35.2,Medium
BMW,650i xDRIVE COUPE,0.9070362127185984,1.2897915940941798,14.4,9.6,0.4011766229095822,23,0.5033632743973454,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,35.2,Medium
BMW,650i xDRIVE GRAN COUPE,0.9070362127185984,1.2897915940941798,15.0,9.8,0.5708613527891958,22,0.6889054653057375,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,35.2,Medium
